"codigo_ies_padre","Nivel de Formación","year","graduados","tipo","Metodología","desercion"
"1714","Total General","2015",3419,"graduados",NA,NA
"1714","Total General","2016",3200,"graduados",NA,NA
"1714","Total General","2017",2439,"graduados",NA,NA
"1714","Total General","2018",3171,"graduados",NA,NA
"1714","Total General","2019",4364,"graduados",NA,NA
"1714","Total General","2020",3702,"graduados",NA,NA
"1714","Total General","2021",3748,"graduados",NA,NA
"1714","Total General","2022",4577,"graduados",NA,NA
"1714","Total General","2023",4666,"graduados",NA,NA
"3104","Técnica Profesional","2013",0,"graduados",NA,NA
"3104","Técnica Profesional","2014",0,"graduados",NA,NA
"3104","Técnica Profesional","2015",0,"graduados",NA,NA
"3104","Técnica Profesional","2016",0,"graduados",NA,NA
"3104","Técnica Profesional","2017",0,"graduados",NA,NA
"3104","Técnica Profesional","2018",0,"graduados",NA,NA
"3104","Técnica Profesional","2019",0,"graduados",NA,NA
"3104","Técnica Profesional","2020",0,"graduados",NA,NA
"3104","Técnica Profesional","2021",0,"graduados",NA,NA
"3104","Técnica Profesional","2022",0,"graduados",NA,NA
"3104","Técnica Profesional","2023",0,"graduados",NA,NA
"3104","Tecnológica","2013",147,"graduados",NA,NA
"3104","Tecnológica","2014",153,"graduados",NA,NA
"3104","Tecnológica","2015",256,"graduados",NA,NA
"3104","Tecnológica","2016",191,"graduados",NA,NA
"3104","Tecnológica","2017",218,"graduados",NA,NA
"3104","Tecnológica","2018",264,"graduados",NA,NA
"3104","Tecnológica","2019",223,"graduados",NA,NA
"3104","Tecnológica","2020",238,"graduados",NA,NA
"3104","Tecnológica","2021",228,"graduados",NA,NA
"3104","Tecnológica","2022",271,"graduados",NA,NA
"3104","Tecnológica","2023",247,"graduados",NA,NA
"3104","Universitaria","2013",95,"graduados",NA,NA
"3104","Universitaria","2014",70,"graduados",NA,NA
"3104","Universitaria","2015",222,"graduados",NA,NA
"3104","Universitaria","2016",176,"graduados",NA,NA
"3104","Universitaria","2017",285,"graduados",NA,NA
"3104","Universitaria","2018",280,"graduados",NA,NA
"3104","Universitaria","2019",247,"graduados",NA,NA
"3104","Universitaria","2020",282,"graduados",NA,NA
"3104","Universitaria","2021",268,"graduados",NA,NA
"3104","Universitaria","2022",268,"graduados",NA,NA
"3104","Universitaria","2023",306,"graduados",NA,NA
"3104","Especialización","2013",0,"graduados",NA,NA
"3104","Especialización","2014",0,"graduados",NA,NA
"3104","Especialización","2015",20,"graduados",NA,NA
"3104","Especialización","2016",38,"graduados",NA,NA
"3104","Especialización","2017",40,"graduados",NA,NA
"3104","Especialización","2018",28,"graduados",NA,NA
"3104","Especialización","2019",0,"graduados",NA,NA
"3104","Especialización","2020",10,"graduados",NA,NA
"3104","Especialización","2021",38,"graduados",NA,NA
"3104","Especialización","2022",32,"graduados",NA,NA
"3104","Especialización","2023",47,"graduados",NA,NA
"3104","Maestría","2013",0,"graduados",NA,NA
"3104","Maestría","2014",0,"graduados",NA,NA
"3104","Maestría","2015",0,"graduados",NA,NA
"3104","Maestría","2016",0,"graduados",NA,NA
"3104","Maestría","2017",0,"graduados",NA,NA
"3104","Maestría","2018",0,"graduados",NA,NA
"3104","Maestría","2019",0,"graduados",NA,NA
"3104","Maestría","2020",0,"graduados",NA,NA
"3104","Maestría","2021",0,"graduados",NA,NA
"3104","Maestría","2022",0,"graduados",NA,NA
"3104","Maestría","2023",0,"graduados",NA,NA
"3104","Doctorado","2013",0,"graduados",NA,NA
"3104","Doctorado","2014",0,"graduados",NA,NA
"3104","Doctorado","2015",0,"graduados",NA,NA
"3104","Doctorado","2016",0,"graduados",NA,NA
"3104","Doctorado","2017",0,"graduados",NA,NA
"3104","Doctorado","2018",0,"graduados",NA,NA
"3104","Doctorado","2019",0,"graduados",NA,NA
"3104","Doctorado","2020",0,"graduados",NA,NA
"3104","Doctorado","2021",0,"graduados",NA,NA
"3104","Doctorado","2022",0,"graduados",NA,NA
"3104","Doctorado","2023",0,"graduados",NA,NA
"3104","Total General","2013",242,"graduados",NA,NA
"3104","Total General","2014",223,"graduados",NA,NA
"3104","Total General","2015",498,"graduados",NA,NA
"3104","Total General","2016",405,"graduados",NA,NA
"3104","Total General","2017",543,"graduados",NA,NA
"3104","Total General","2018",572,"graduados",NA,NA
"3104","Total General","2019",470,"graduados",NA,NA
"3104","Total General","2020",530,"graduados",NA,NA
"3104","Total General","2021",534,"graduados",NA,NA
"3104","Total General","2022",571,"graduados",NA,NA
"3104","Total General","2023",600,"graduados",NA,NA
"2208","Técnica Profesional","2013",0,"graduados",NA,NA
"2208","Técnica Profesional","2014",0,"graduados",NA,NA
"2208","Técnica Profesional","2015",0,"graduados",NA,NA
"2208","Técnica Profesional","2016",0,"graduados",NA,NA
"2208","Técnica Profesional","2017",0,"graduados",NA,NA
"2208","Técnica Profesional","2018",0,"graduados",NA,NA
"2208","Técnica Profesional","2019",0,"graduados",NA,NA
"2208","Técnica Profesional","2020",0,"graduados",NA,NA
"2208","Técnica Profesional","2021",0,"graduados",NA,NA
"2208","Técnica Profesional","2022",0,"graduados",NA,NA
"2208","Técnica Profesional","2023",0,"graduados",NA,NA
"2208","Tecnológica","2013",0,"graduados",NA,NA
"2208","Tecnológica","2014",0,"graduados",NA,NA
"2208","Tecnológica","2015",0,"graduados",NA,NA
"2208","Tecnológica","2016",0,"graduados",NA,NA
"2208","Tecnológica","2017",0,"graduados",NA,NA
"2208","Tecnológica","2018",0,"graduados",NA,NA
"2208","Tecnológica","2019",0,"graduados",NA,NA
"2208","Tecnológica","2020",0,"graduados",NA,NA
"2208","Tecnológica","2021",0,"graduados",NA,NA
"2208","Tecnológica","2022",0,"graduados",NA,NA
"2208","Tecnológica","2023",16,"graduados",NA,NA
"2208","Universitaria","2013",38,"graduados",NA,NA
"2208","Universitaria","2014",42,"graduados",NA,NA
"2208","Universitaria","2015",75,"graduados",NA,NA
"2208","Universitaria","2016",24,"graduados",NA,NA
"2208","Universitaria","2017",48,"graduados",NA,NA
"2208","Universitaria","2018",36,"graduados",NA,NA
"2208","Universitaria","2019",34,"graduados",NA,NA
"2208","Universitaria","2020",16,"graduados",NA,NA
"2208","Universitaria","2021",43,"graduados",NA,NA
"2208","Universitaria","2022",53,"graduados",NA,NA
"2208","Universitaria","2023",51,"graduados",NA,NA
"2208","Especialización","2013",0,"graduados",NA,NA
"2208","Especialización","2014",0,"graduados",NA,NA
"2208","Especialización","2015",0,"graduados",NA,NA
"2208","Especialización","2016",0,"graduados",NA,NA
"2208","Especialización","2017",0,"graduados",NA,NA
"2208","Especialización","2018",0,"graduados",NA,NA
"2208","Especialización","2019",0,"graduados",NA,NA
"2208","Especialización","2020",10,"graduados",NA,NA
"2208","Especialización","2021",16,"graduados",NA,NA
"2208","Especialización","2022",9,"graduados",NA,NA
"2208","Especialización","2023",0,"graduados",NA,NA
"2208","Maestría","2013",0,"graduados",NA,NA
"2208","Maestría","2014",0,"graduados",NA,NA
"2208","Maestría","2015",0,"graduados",NA,NA
"2208","Maestría","2016",0,"graduados",NA,NA
"2208","Maestría","2017",0,"graduados",NA,NA
"2208","Maestría","2018",0,"graduados",NA,NA
"2208","Maestría","2019",0,"graduados",NA,NA
"2208","Maestría","2020",0,"graduados",NA,NA
"2208","Maestría","2021",0,"graduados",NA,NA
"2208","Maestría","2022",0,"graduados",NA,NA
"2208","Maestría","2023",0,"graduados",NA,NA
"2208","Doctorado","2013",0,"graduados",NA,NA
"2208","Doctorado","2014",0,"graduados",NA,NA
"2208","Doctorado","2015",0,"graduados",NA,NA
"2208","Doctorado","2016",0,"graduados",NA,NA
"2208","Doctorado","2017",0,"graduados",NA,NA
"2208","Doctorado","2018",0,"graduados",NA,NA
"2208","Doctorado","2019",0,"graduados",NA,NA
"2208","Doctorado","2020",0,"graduados",NA,NA
"2208","Doctorado","2021",0,"graduados",NA,NA
"2208","Doctorado","2022",0,"graduados",NA,NA
"2208","Doctorado","2023",0,"graduados",NA,NA
"2208","Total General","2013",38,"graduados",NA,NA
"2208","Total General","2014",42,"graduados",NA,NA
"2208","Total General","2015",75,"graduados",NA,NA
"2208","Total General","2016",24,"graduados",NA,NA
"2208","Total General","2017",48,"graduados",NA,NA
"2208","Total General","2018",36,"graduados",NA,NA
"2208","Total General","2019",34,"graduados",NA,NA
"2208","Total General","2020",26,"graduados",NA,NA
"2208","Total General","2021",59,"graduados",NA,NA
"2208","Total General","2022",62,"graduados",NA,NA
"2208","Total General","2023",67,"graduados",NA,NA
"4801","Técnica Profesional","2013",30,"graduados",NA,NA
"4801","Técnica Profesional","2014",32,"graduados",NA,NA
"4801","Técnica Profesional","2015",43,"graduados",NA,NA
"4801","Técnica Profesional","2016",7,"graduados",NA,NA
"4801","Técnica Profesional","2017",3,"graduados",NA,NA
"4801","Técnica Profesional","2018",0,"graduados",NA,NA
"4801","Técnica Profesional","2019",1,"graduados",NA,NA
"4801","Técnica Profesional","2020",0,"graduados",NA,NA
"4801","Técnica Profesional","2021",0,"graduados",NA,NA
"4801","Técnica Profesional","2022",0,"graduados",NA,NA
"4801","Técnica Profesional","2023",1,"graduados",NA,NA
"4801","Tecnológica","2013",55,"graduados",NA,NA
"4801","Tecnológica","2014",52,"graduados",NA,NA
"4801","Tecnológica","2015",65,"graduados",NA,NA
"4801","Tecnológica","2016",28,"graduados",NA,NA
"4801","Tecnológica","2017",80,"graduados",NA,NA
"4801","Tecnológica","2018",38,"graduados",NA,NA
"4801","Tecnológica","2019",52,"graduados",NA,NA
"4801","Tecnológica","2020",28,"graduados",NA,NA
"4801","Tecnológica","2021",22,"graduados",NA,NA
"4801","Tecnológica","2022",29,"graduados",NA,NA
"4801","Tecnológica","2023",47,"graduados",NA,NA
"4801","Universitaria","2013",0,"graduados",NA,NA
"4801","Universitaria","2014",0,"graduados",NA,NA
"4801","Universitaria","2015",0,"graduados",NA,NA
"4801","Universitaria","2016",0,"graduados",NA,NA
"4801","Universitaria","2017",0,"graduados",NA,NA
"4801","Universitaria","2018",0,"graduados",NA,NA
"4801","Universitaria","2019",0,"graduados",NA,NA
"4801","Universitaria","2020",0,"graduados",NA,NA
"4801","Universitaria","2021",0,"graduados",NA,NA
"4801","Universitaria","2022",0,"graduados",NA,NA
"4801","Universitaria","2023",0,"graduados",NA,NA
"4801","Especialización","2013",0,"graduados",NA,NA
"4801","Especialización","2014",0,"graduados",NA,NA
"4801","Especialización","2015",0,"graduados",NA,NA
"4801","Especialización","2016",0,"graduados",NA,NA
"4801","Especialización","2017",0,"graduados",NA,NA
"4801","Especialización","2018",0,"graduados",NA,NA
"4801","Especialización","2019",0,"graduados",NA,NA
"4801","Especialización","2020",0,"graduados",NA,NA
"4801","Especialización","2021",0,"graduados",NA,NA
"4801","Especialización","2022",5,"graduados",NA,NA
"4801","Especialización","2023",0,"graduados",NA,NA
"4801","Maestría","2013",0,"graduados",NA,NA
"4801","Maestría","2014",0,"graduados",NA,NA
"4801","Maestría","2015",0,"graduados",NA,NA
"4801","Maestría","2016",0,"graduados",NA,NA
"4801","Maestría","2017",0,"graduados",NA,NA
"4801","Maestría","2018",0,"graduados",NA,NA
"4801","Maestría","2019",0,"graduados",NA,NA
"4801","Maestría","2020",0,"graduados",NA,NA
"4801","Maestría","2021",0,"graduados",NA,NA
"4801","Maestría","2022",0,"graduados",NA,NA
"4801","Maestría","2023",0,"graduados",NA,NA
"4801","Doctorado","2013",0,"graduados",NA,NA
"4801","Doctorado","2014",0,"graduados",NA,NA
"4801","Doctorado","2015",0,"graduados",NA,NA
"4801","Doctorado","2016",0,"graduados",NA,NA
"4801","Doctorado","2017",0,"graduados",NA,NA
"4801","Doctorado","2018",0,"graduados",NA,NA
"4801","Doctorado","2019",0,"graduados",NA,NA
"4801","Doctorado","2020",0,"graduados",NA,NA
"4801","Doctorado","2021",0,"graduados",NA,NA
"4801","Doctorado","2022",0,"graduados",NA,NA
"4801","Doctorado","2023",0,"graduados",NA,NA
"4801","Total General","2013",85,"graduados",NA,NA
"4801","Total General","2014",84,"graduados",NA,NA
"4801","Total General","2015",108,"graduados",NA,NA
"4801","Total General","2016",35,"graduados",NA,NA
"4801","Total General","2017",83,"graduados",NA,NA
"4801","Total General","2018",38,"graduados",NA,NA
"4801","Total General","2019",53,"graduados",NA,NA
"4801","Total General","2020",28,"graduados",NA,NA
"4801","Total General","2021",22,"graduados",NA,NA
"4801","Total General","2022",34,"graduados",NA,NA
"4801","Total General","2023",48,"graduados",NA,NA
"3820","Técnica Profesional","2013",0,"graduados",NA,NA
"3820","Técnica Profesional","2014",0,"graduados",NA,NA
"3820","Técnica Profesional","2015",0,"graduados",NA,NA
"3820","Técnica Profesional","2016",0,"graduados",NA,NA
"3820","Técnica Profesional","2017",0,"graduados",NA,NA
"3820","Técnica Profesional","2018",0,"graduados",NA,NA
"3820","Técnica Profesional","2019",0,"graduados",NA,NA
"3820","Técnica Profesional","2020",0,"graduados",NA,NA
"3820","Técnica Profesional","2021",0,"graduados",NA,NA
"3820","Técnica Profesional","2022",0,"graduados",NA,NA
"3820","Técnica Profesional","2023",0,"graduados",NA,NA
"3820","Tecnológica","2013",32,"graduados",NA,NA
"3820","Tecnológica","2014",11,"graduados",NA,NA
"3820","Tecnológica","2015",65,"graduados",NA,NA
"3820","Tecnológica","2016",36,"graduados",NA,NA
"3820","Tecnológica","2017",32,"graduados",NA,NA
"3820","Tecnológica","2018",47,"graduados",NA,NA
"3820","Tecnológica","2019",45,"graduados",NA,NA
"3820","Tecnológica","2020",24,"graduados",NA,NA
"3820","Tecnológica","2021",56,"graduados",NA,NA
"3820","Tecnológica","2022",33,"graduados",NA,NA
"3820","Tecnológica","2023",40,"graduados",NA,NA
"3820","Universitaria","2013",0,"graduados",NA,NA
"3820","Universitaria","2014",0,"graduados",NA,NA
"3820","Universitaria","2015",0,"graduados",NA,NA
"3820","Universitaria","2016",0,"graduados",NA,NA
"3820","Universitaria","2017",0,"graduados",NA,NA
"3820","Universitaria","2018",0,"graduados",NA,NA
"3820","Universitaria","2019",0,"graduados",NA,NA
"3820","Universitaria","2020",0,"graduados",NA,NA
"3820","Universitaria","2021",0,"graduados",NA,NA
"3820","Universitaria","2022",0,"graduados",NA,NA
"3820","Universitaria","2023",0,"graduados",NA,NA
"3820","Especialización","2013",0,"graduados",NA,NA
"3820","Especialización","2014",0,"graduados",NA,NA
"3820","Especialización","2015",0,"graduados",NA,NA
"3820","Especialización","2016",0,"graduados",NA,NA
"3820","Especialización","2017",0,"graduados",NA,NA
"3820","Especialización","2018",0,"graduados",NA,NA
"3820","Especialización","2019",0,"graduados",NA,NA
"3820","Especialización","2020",0,"graduados",NA,NA
"3820","Especialización","2021",0,"graduados",NA,NA
"3820","Especialización","2022",0,"graduados",NA,NA
"3820","Especialización","2023",0,"graduados",NA,NA
"3820","Maestría","2013",0,"graduados",NA,NA
"3820","Maestría","2014",0,"graduados",NA,NA
"3820","Maestría","2015",0,"graduados",NA,NA
"3820","Maestría","2016",0,"graduados",NA,NA
"3820","Maestría","2017",0,"graduados",NA,NA
"3820","Maestría","2018",0,"graduados",NA,NA
"3820","Maestría","2019",0,"graduados",NA,NA
"3820","Maestría","2020",0,"graduados",NA,NA
"3820","Maestría","2021",0,"graduados",NA,NA
"3820","Maestría","2022",0,"graduados",NA,NA
"3820","Maestría","2023",0,"graduados",NA,NA
"3820","Doctorado","2013",0,"graduados",NA,NA
"3820","Doctorado","2014",0,"graduados",NA,NA
"3820","Doctorado","2015",0,"graduados",NA,NA
"3820","Doctorado","2016",0,"graduados",NA,NA
"3820","Doctorado","2017",0,"graduados",NA,NA
"3820","Doctorado","2018",0,"graduados",NA,NA
"3820","Doctorado","2019",0,"graduados",NA,NA
"3820","Doctorado","2020",0,"graduados",NA,NA
"3820","Doctorado","2021",0,"graduados",NA,NA
"3820","Doctorado","2022",0,"graduados",NA,NA
"3820","Doctorado","2023",0,"graduados",NA,NA
"3820","Total General","2013",32,"graduados",NA,NA
"3820","Total General","2014",11,"graduados",NA,NA
"3820","Total General","2015",65,"graduados",NA,NA
"3820","Total General","2016",36,"graduados",NA,NA
"3820","Total General","2017",32,"graduados",NA,NA
"3820","Total General","2018",47,"graduados",NA,NA
"3820","Total General","2019",45,"graduados",NA,NA
"3820","Total General","2020",24,"graduados",NA,NA
"3820","Total General","2021",56,"graduados",NA,NA
"3820","Total General","2022",33,"graduados",NA,NA
"3820","Total General","2023",40,"graduados",NA,NA
"4806","Técnica Profesional","2013",30,"graduados",NA,NA
"4806","Técnica Profesional","2014",31,"graduados",NA,NA
"4806","Técnica Profesional","2015",22,"graduados",NA,NA
"4806","Técnica Profesional","2016",0,"graduados",NA,NA
"4806","Técnica Profesional","2017",23,"graduados",NA,NA
"4806","Técnica Profesional","2018",24,"graduados",NA,NA
"4806","Técnica Profesional","2019",17,"graduados",NA,NA
"4806","Técnica Profesional","2020",0,"graduados",NA,NA
"4806","Técnica Profesional","2021",0,"graduados",NA,NA
"4806","Técnica Profesional","2022",4,"graduados",NA,NA
"4806","Técnica Profesional","2023",0,"graduados",NA,NA
"4806","Tecnológica","2013",0,"graduados",NA,NA
"4806","Tecnológica","2014",0,"graduados",NA,NA
"4806","Tecnológica","2015",0,"graduados",NA,NA
"4806","Tecnológica","2016",0,"graduados",NA,NA
"4806","Tecnológica","2017",0,"graduados",NA,NA
"4806","Tecnológica","2018",0,"graduados",NA,NA
"4806","Tecnológica","2019",0,"graduados",NA,NA
"4806","Tecnológica","2020",0,"graduados",NA,NA
"4806","Tecnológica","2021",0,"graduados",NA,NA
"4806","Tecnológica","2022",0,"graduados",NA,NA
"4806","Tecnológica","2023",0,"graduados",NA,NA
"4806","Universitaria","2013",0,"graduados",NA,NA
"4806","Universitaria","2014",0,"graduados",NA,NA
"4806","Universitaria","2015",0,"graduados",NA,NA
"4806","Universitaria","2016",0,"graduados",NA,NA
"4806","Universitaria","2017",0,"graduados",NA,NA
"4806","Universitaria","2018",0,"graduados",NA,NA
"4806","Universitaria","2019",0,"graduados",NA,NA
"4806","Universitaria","2020",0,"graduados",NA,NA
"4806","Universitaria","2021",0,"graduados",NA,NA
"4806","Universitaria","2022",0,"graduados",NA,NA
"4806","Universitaria","2023",0,"graduados",NA,NA
"4806","Especialización","2013",0,"graduados",NA,NA
"4806","Especialización","2014",0,"graduados",NA,NA
"4806","Especialización","2015",0,"graduados",NA,NA
